Economy,Economy Code,ISO Code,Region,Income Group,Report Year,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?
Slovak Republic,SVK,SVK,High income: OECD,High income,1981,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,182,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1982,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,182,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1983,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,182,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1984,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,182,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1985,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,182,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1986,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,182,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1987,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,182,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1988,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,182,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1989,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,196,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1990,58.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,196,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1991,61.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,196,Yes,No,0,Yes,941,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1992,61.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,196,Yes,No,0,Yes,941,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1993,61.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,60,Yes,196,Yes,No,0,Yes,941,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1994,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1995,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1996,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1997,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1998,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,1999,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2000,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2001,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2002,63.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2003,63.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2004,63.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2005,76.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,No,Yes,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2006,76.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,No,Yes,80,Yes,Yes,No,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2007,78.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2008,78.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2009,81.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2010,81.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2011,91.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,196,Yes,No,0,Yes,941,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2012,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2013,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2014,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2015,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2016,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2017,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2018,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2019,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2020,94.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2021,85.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovak Republic,SVK,SVK,High income: OECD,High income,2022,85.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,238,Yes,No,0,Yes,899,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1971,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,135,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1972,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,135,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1973,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,135,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1974,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1975,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1976,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1977,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1978,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1979,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1980,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1981,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1982,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1983,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1984,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1985,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1986,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1987,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1988,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,180,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1989,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1990,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1991,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1992,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1993,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1994,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1995,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1996,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1997,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1998,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,1999,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2000,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2001,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2002,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,105,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
